datetime,latitude,longtitude,depth,magnitude1,magnitude2,max_intensity,district_id,region_id,description,time
2008-07-21 20:30:26,37.135,142.34,27.0,6.1,6.3,4.0,2,69,E OFF FUKUSHIMA PREF     NPS,2008-07-21 20:30:26
2008-07-24 00:26:19,39.73166666666667,141.635,108.0,6.8,6.6,6.0,2,48,NORTHERN IWATE PREF      NPS,2008-07-24 00:26:19
2008-08-05 05:45:13,5.915,130.195,174.0,6.1,None,None,9,None,BANDA SEA                USGS,2008-08-05 05:45:13
2008-08-25 22:21:58,30.9,83.52,12.0,6.2,6.5,None,9,None,XIJANG                   USGS,2008-08-25 22:21:58
2008-08-30 15:54:07,6.145,147.25666666666666,75.0,6.1,None,None,9,None,"E NEW GUINEA REG.,P.N.G. USGS",2008-08-30 15:54:07
2008-09-09 03:52:06,13.5,166.96666666666667,110.0,6.4,None,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2008-09-09 03:52:06
2008-09-10 20:00:34,26.741666666666667,55.82666666666667,12.0,6.1,6.0,None,9,None,SOUTHERN IRAN            USGS,2008-09-10 20:00:34
2008-09-11 09:00:02,1.885,127.36166666666666,96.0,6.2,None,None,9,None,"HALMAHERA, INDONESIA     USGS",2008-09-11 09:00:02
2008-09-11 09:20:51,41.775,144.15,31.0,7.1,6.8,5.0,1,28,SE OFF TOKACHI           NPS,2008-09-11 09:20:51
2008-09-30 00:19:31,29.755,177.68166666666667,36.0,6.5,6.7,None,9,None,"KERMADEC ISL., N.Z.L.    USGS",2008-09-30 00:19:31
2008-10-06 00:52:49,39.531666666666666,73.82333333333334,27.0,6.4,6.9,None,9,None,TAJIKISTAN-XINJIANG      USGS,2008-10-06 00:52:49
2008-10-19 14:10:33,21.861666666666668,173.81833333333333,29.0,6.8,7.0,None,9,None,TONGA                    USGS,2008-10-19 14:10:33
2008-10-20 13:54:19,0.0983333333333333,120.66166666666666,102.0,6.1,None,None,9,None,"MINAHASSA PEN.,SULAWESI  USGS",2008-10-20 13:54:19
2008-10-29 08:09:57,30.63833333333333,67.35,15.0,6.3,6.6,None,9,None,PAKISTAN                 USGS,2008-10-29 08:09:57
2008-10-29 20:32:43,30.596666666666668,67.455,14.0,6.2,6.6,None,9,None,PAKISTAN                 USGS,2008-10-29 20:32:43
2008-11-10 10:22:02,37.565,95.83166666666666,19.0,6.4,6.4,None,9,None,"QINGHAI, CHINA           USGS",2008-11-10 10:22:02
2008-11-17 02:02:32,1.27,122.09,30.0,6.5,7.0,None,9,None,"MINAHASSA PEN.,SULAWESI  USGS",2008-11-17 02:02:32
2008-11-24 18:02:58,54.20166666666667,154.32166666666666,492.0,6.5,None,1.0,9,None,SEA OF OKHOTSK           USGS,2008-11-24 18:02:58
2008-12-04 08:16:53,38.52666666666666,143.21666666666667,24.0,6.1,6.1,3.0,2,64,FAR E OFF MIYAGI PREF    NPS,2008-12-04 08:16:53
2008-12-06 19:55:27,7.396666666666667,124.73666666666666,405.0,6.1,None,None,9,None,BANDA SEA                USGS,2008-12-06 19:55:27
2008-12-09 03:39:09,53.00333333333333,106.82333333333334,10.0,6.2,5.9,None,9,None,SOUTHEAST INDIAN RIDGE   USGS,2008-12-09 03:39:09
2008-12-09 15:23:59,31.231666666666666,176.92333333333335,18.0,6.2,6.7,None,9,None,KERMADEC ISLANDS REGION  USGS,2008-12-09 15:23:59
2008-12-12 06:40:52,0.06,123.42666666666666,133.0,6.1,None,None,9,None,"MINAHASSA PEN.,SULAWESI  USGS",2008-12-12 06:40:52
2008-12-20 19:29:16,36.53,142.7,0.0,6.6,6.2,3.0,3,113,FAR E OFF KANTO          NPS,2008-12-20 19:29:16
2008-12-21 18:16:40,36.6,142.465,0.0,6.2,5.9,3.0,2,70,FAR E OFF FUKUSHIMA PREF NPS,2008-12-21 18:16:40
2008-12-25 12:20:29,5.755,125.37166666666668,211.0,6.1,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2008-12-25 12:20:29
2009-01-04 04:43:50,0.4133333333333334,132.885,17.0,6.6,7.5,None,9,None,"IRIAN JAYA, INDONESIA    USGS",2009-01-04 04:43:50
2009-01-04 07:33:40,0.69,133.305,23.0,6.7,7.4,None,9,None,"IRIAN JAYA, INDONESIA    USGS",2009-01-04 07:33:40
2009-01-16 02:49:37,46.995,155.16666666666666,30.0,7.4,7.8,2.0,8,400,FAR FIELD                NPS,2009-01-16 02:49:37
2009-01-23 05:16:34,7.306666666666667,128.56666666666666,147.0,6.1,None,None,9,None,BANDA SEA                USGS,2009-01-23 05:16:34
2009-02-12 02:34:50,3.8833333333333337,126.39666666666666,22.0,6.6,7.2,None,9,None,"TALAUD IS., INDONESIA    USGS",2009-02-12 02:34:50
2009-02-12 22:15:06,4.035,126.54833333333332,26.0,6.1,6.1,None,9,None,"TALAUD IS., INDONESIA    USGS",2009-02-12 22:15:06
2009-02-19 06:53:45,27.42333333333333,176.33,25.0,6.8,7.2,None,9,None,KERMADEC ISLANDS REGION  USGS,2009-02-19 06:53:45
2009-02-28 23:33:06,60.525,24.795,15.0,6.1,6.1,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2009-02-28 23:33:06
2009-03-06 19:50:29,80.32333333333334,1.8516666666666663,9.0,6.6,6.5,None,9,None,NORTH OF SVALBARD        USGS,2009-03-06 19:50:29
2009-03-16 23:15:56,3.806666666666666,126.55166666666666,35.0,6.2,6.0,None,9,None,"TALAUD IS., INDONESIA    USGS",2009-03-16 23:15:56
2009-03-20 03:17:40,23.045,174.65833333333333,34.0,7.0,7.6,None,9,None,TONGA REGION             USGS,2009-03-20 03:17:40
2009-04-04 14:31:55,5.148333333333333,127.2,48.0,6.1,5.8,None,9,None,PHILIPPINE ISLANDS REG.  USGS,2009-04-04 14:31:55
2009-04-07 13:23:30,46.00666666666667,152.19166666666666,30.0,6.7,7.0,3.0,8,324,KURILE ISLANDS REGION    NPS,2009-04-07 13:23:30
2009-04-16 05:01:34,3.1166666666666667,100.46833333333332,20.0,6.1,6.4,None,9,None,"S SUMATERA, INDONESIA    USGS",2009-04-16 05:01:34
2009-04-16 23:57:06,60.20166666666667,26.856666666666666,20.0,6.2,6.8,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2009-04-16 23:57:06
2009-04-19 04:17:55,45.99,152.07333333333332,30.0,6.5,7.0,3.0,8,324,KURILE ISLANDS REGION    NPS,2009-04-19 04:17:55
2009-05-16 09:53:52,31.51833333333333,178.79166666666666,55.0,6.1,None,None,9,None,KERMADEC ISLANDS REGION  USGS,2009-05-16 09:53:52
2009-06-05 12:30:33,41.81166666666667,143.62,31.0,6.4,6.1,4.0,1,29,SE OFF ERIMOMISAKI       NPS,2009-06-05 12:30:33
2009-07-01 18:30:10,34.163333333333334,25.47,19.0,6.1,6.3,None,9,None,CRETE                    USGS,2009-07-01 18:30:10
2009-07-14 03:05:03,24.02166666666667,122.21666666666668,34.0,6.5,6.2,3.0,8,311,TAIWAN REGION            NPS,2009-07-14 03:05:03
2009-07-15 18:22:29,45.76166666666667,166.56166666666667,12.0,6.5,7.7,None,9,None,"OFF S ISL. W COAST, N.Z. USGS",2009-07-15 18:22:29
2009-08-04 02:59:56,29.038333333333338,112.90166666666669,10.0,6.2,None,None,9,None,GULF OF CALIFORNIA       USGS,2009-08-04 02:59:56
2009-08-05 09:17:58,24.175,125.26333333333334,22.0,6.5,6.1,4.0,7,293,NEAR MIYAKOJIMA ISLAND   NPS,2009-08-05 09:17:58
2009-08-09 19:55:52,33.126666666666665,138.40333333333334,333.0,6.8,6.9,4.0,4,171,FAR S OFF TOKAI DISTRICT NPS,2009-08-09 19:55:52
2009-08-11 04:55:35,14.098333333333333,92.88666666666668,5.0,6.9,7.6,None,9,None,"ANDAMAN ISLANDS, INDIA   USGS",2009-08-11 04:55:35
2009-08-11 05:07:05,34.785,138.4983333333333,23.0,6.5,6.2,6.0,4,173,SOUTHERN SURUGA BAY REG  NPS,2009-08-11 05:07:05
2009-08-13 07:48:51,32.86833333333333,140.825,57.0,6.6,6.7,5.0,8,330,E OFF HACHIJOJIMA ISLAND NPS,2009-08-13 07:48:51
2009-08-16 16:38:21,1.4783333333333333,99.49,20.0,6.5,6.7,None,9,None,"S SUMATERA, INDONESIA    USGS",2009-08-16 16:38:21
2009-08-17 09:05:49,23.436666666666667,123.63333333333334,48.0,6.7,6.5,3.0,7,290,NEAR ISHIGAKIJIMA ISLAND NPS,2009-08-17 09:05:49
2009-08-17 19:10:54,23.276666666666667,123.67,42.0,6.6,5.8,2.0,7,290,NEAR ISHIGAKIJIMA ISLAND NPS,2009-08-17 19:10:54
2009-08-28 10:51:20,7.145,123.42666666666666,642.0,6.3,None,None,9,None,BANDA SEA                USGS,2009-08-28 10:51:20
2009-08-30 23:51:32,15.221666666666668,172.57,11.0,6.4,6.3,None,9,None,SAMOA REGION             USGS,2009-08-30 23:51:32
2009-09-02 16:55:01,7.781666666666666,107.29666666666668,46.0,6.8,7.0,None,9,None,"JAWA, INDONESIA          USGS",2009-09-02 16:55:01
2009-09-08 01:12:22,10.196666666666667,110.62666666666668,23.0,6.1,5.9,None,9,None,"SOUTH OF JAWA, INDONESIA USGS",2009-09-08 01:12:22
2009-09-29 04:22:56,27.86833333333333,127.85666666666668,13.0,6.1,5.4,3.0,7,287,NW OFF OKINAWAJIMA IS    NPS,2009-09-29 04:22:56
2009-09-30 02:48:10,15.488333333333332,172.095,18.0,7.1,8.1,None,9,None,SAMOA REGION             USGS,2009-09-30 02:48:10
2009-09-30 19:16:09,0.7200000000000001,99.86666666666666,81.0,7.1,None,None,9,None,"S SUMATERA, INDONESIA    USGS",2009-09-30 19:16:09
2009-10-04 02:36:06,23.61,121.59333333333332,74.0,6.3,6.1,2.0,8,311,TAIWAN REGION            NPS,2009-10-04 02:36:06
2009-10-04 19:58:00,6.74,123.37666666666668,620.0,6.4,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2009-10-04 19:58:00
2009-10-08 06:41:13,4.078333333333333,122.37,574.0,6.3,None,None,9,None,CELEBES SEA              USGS,2009-10-08 06:41:13
2009-10-08 07:03:14,13.005,166.51,45.0,6.4,7.3,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2009-10-08 07:03:14
2009-10-08 08:13:48,13.091666666666669,166.49666666666667,31.0,6.4,7.2,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2009-10-08 08:13:48
2009-10-12 12:15:47,17.098333333333333,66.68666666666667,10.0,6.2,6.0,None,9,None,MAURITIUS-REUNION REGION USGS,2009-10-12 12:15:47
2009-10-23 04:51:27,36.516666666666666,70.95,186.0,6.1,None,None,9,None,"HINDU KUSH, AFGHANISTAN  USGS",2009-10-23 04:51:27
2009-10-24 23:40:43,6.131666666666667,130.385,130.0,6.7,None,None,9,None,BANDA SEA                USGS,2009-10-24 23:40:43
2009-10-30 16:03:38,29.166666666666668,129.93666666666667,60.0,6.8,6.1,4.0,7,296,NEAR AMAMI-OSHIMA ISLAND NPS,2009-10-30 16:03:38
2009-11-02 19:47:13,24.12,175.17166666666665,9.0,6.1,6.1,None,9,None,SOUTH OF TONGA           USGS,2009-11-02 19:47:13
2009-11-09 04:41:43,8.206666666666667,118.63,18.0,6.3,6.5,None,9,None,"SUMBAWA, INDONESIA       USGS",2009-11-09 04:41:43
2009-11-09 19:44:54,17.235,178.335,591.0,6.6,None,None,9,None,FIJI                     USGS,2009-11-09 19:44:54
2009-11-10 11:48:46,8.081666666666667,91.89833333333333,23.0,6.1,5.7,None,9,None,"NICOBAR ISLANDS, INDIA   USGS",2009-11-10 11:48:46
2009-11-13 12:05:57,19.39333333333333,70.32,27.0,6.2,6.4,None,9,None,NEAR COAST OF N CHILE    USGS,2009-11-13 12:05:57
2009-11-24 21:47:15,20.706666666666667,174.035,18.0,6.4,6.8,None,9,None,TONGA                    USGS,2009-11-24 21:47:15
2009-12-10 11:30:52,53.41666666666666,152.755,656.0,6.1,None,None,9,None,SEA OF OKHOTSK           USGS,2009-12-10 11:30:52
2009-12-18 05:01:21,51.39666666666667,179.96166666666667,35.0,6.2,5.2,None,9,None,"RAT ISLANDS,ALEUTIAN IS. USGS",2009-12-18 05:01:21
2009-12-19 22:02:15,23.776666666666667,121.64666666666666,32.0,6.7,6.8,3.0,8,311,TAIWAN REGION            NPS,2009-12-19 22:02:15
2009-12-24 09:23:35,42.11666666666667,135.04666666666665,387.0,6.1,6.2,2.0,8,320,SEA OF JAPAN             NPS,2009-12-24 09:23:35
2009-12-26 17:57:27,5.53,131.20666666666668,83.0,6.1,None,None,9,None,BANDA SEA                USGS,2009-12-26 17:57:27
2010-01-04 07:36:27,8.798333333333334,157.345,25.0,6.4,7.1,None,9,None,SOLOMON ISLANDS          USGS,2010-01-04 07:36:27
2010-01-05 21:15:32,9.018333333333333,157.55,15.0,6.2,6.7,None,9,None,SOLOMON ISLANDS          USGS,2010-01-05 21:15:32
2010-01-10 09:27:39,40.65166666666666,124.69166666666666,29.0,6.5,6.3,None,9,None,NEAR N CALIFORNIA COAST  USGS,2010-01-10 09:27:39
2010-02-06 13:44:56,46.56666666666667,153.32,30.0,6.1,6.4,None,8,324,KURILE ISLANDS REGION,2010-02-06 13:44:56
2010-02-07 15:10:00,23.32,123.69333333333331,54.0,6.5,6.4,3.0,7,290,NEAR ISHIGAKIJIMA ISLAND NPS,2010-02-07 15:10:00
2010-02-16 06:51:47,7.216666666666667,128.72166666666666,126.0,6.4,None,None,9,None,BANDA SEA                USGS,2010-02-16 06:51:47
2010-02-18 10:13:16,42.62,131.06333333333333,619.0,6.8,6.7,2.0,8,319,NEAR VLADIVOSTOK         NPS,2010-02-18 10:13:16
2010-02-27 05:31:25,25.918333333333333,128.68,37.0,7.2,7.0,5.0,7,294,NEAR OKINAWAJIMA ISLAND  NPS,2010-02-27 05:31:25
2010-02-27 15:34:11,36.12166666666667,72.89666666666666,23.0,7.2,8.5,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-02-27 15:34:11
2010-02-27 17:01:23,37.77166666666667,75.04666666666667,35.0,6.9,None,None,9,None,OFF COAST OF CEN. CHILE  USGS,2010-02-27 17:01:23
2010-02-28 00:45:37,24.871666666666663,65.60166666666667,10.0,6.3,None,None,9,None,"SALTA PROV., ARGENTINA   USGS",2010-02-28 00:45:37
2010-02-28 20:25:35,34.901666666666664,71.61666666666666,46.0,6.2,5.8,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-02-28 20:25:35
2010-03-04 09:18:49,23.003333333333337,120.59666666666666,0.0,6.4,6.8,None,8,311,TAIWAN REGION            NPS,2010-03-04 09:18:49
2010-03-05 07:39:26,22.226666666666667,68.32666666666667,114.0,6.3,None,None,9,None,NORTHERN CHILE           USGS,2010-03-05 07:39:26
2010-03-05 20:47:06,36.665,73.37333333333333,18.0,6.1,6.7,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-03-05 20:47:06
2010-03-08 18:47:07,19.361666666666668,145.20833333333334,477.0,6.5,6.0,None,8,400,FAR FIELD                NPS,2010-03-08 18:47:07
2010-03-11 23:39:43,34.29,71.89,11.0,6.7,7.0,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-03-11 23:39:43
2010-03-11 23:55:27,34.325,71.79833333333333,18.0,6.5,None,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-03-11 23:55:27
2010-03-13 01:50:01,34.23166666666667,71.91666666666667,7.0,6.1,5.4,None,9,None,NEAR COAST OF CEN. CHILE USGS,2010-03-13 01:50:01
2010-03-14 09:57:44,1.6916666666666669,128.135,53.0,6.3,None,None,9,None,"HALMAHERA, INDONESIA     USGS",2010-03-14 09:57:44
2010-03-14 17:08:04,37.723333333333336,141.81666666666666,40.0,6.7,6.5,5.0,2,69,E OFF FUKUSHIMA PREF     NPS,2010-03-14 17:08:04
2010-03-26 23:52:07,27.951666666666668,70.82,42.0,6.2,5.9,None,9,None,NEAR COAST OF N CHILE    USGS,2010-03-26 23:52:07
2010-03-31 01:54:46,13.666666666666666,92.83,34.0,6.5,6.3,None,9,None,"ANDAMAN ISLANDS, INDIA   USGS",2010-03-31 01:54:46
2010-04-05 07:40:43,32.29666666666667,115.27666666666669,4.0,6.4,7.3,None,9,None,CALIF.-BAJA CALIF.BORDER USGS,2010-04-05 07:40:43
2010-04-05 19:05:46,0.1866666666666666,125.005,35.0,6.1,5.6,None,9,None,SOUTHERN MOLUCCA SEA     USGS,2010-04-05 19:05:46
2010-04-07 07:15:01,2.381666666666667,97.04666666666668,31.0,7.0,7.9,None,9,None,"N SUMATERA, INDONESIA    USGS",2010-04-07 07:15:01
2010-04-11 18:40:25,10.876666666666669,161.115,21.0,6.6,7.0,None,9,None,SOLOMON ISLANDS          USGS,2010-04-11 18:40:25
2010-04-14 08:49:38,33.165,96.54666666666668,17.0,6.5,7.0,None,9,None,"QINGHAI, CHINA           USGS",2010-04-14 08:49:38
2010-04-18 08:15:22,6.668333333333333,147.29,53.0,6.2,None,None,9,None,"E NEW GUINEA REG.,P.N.G. USGS",2010-04-18 08:15:22
2010-04-26 11:59:49,22.21,123.825,50.0,6.6,6.6,2.0,7,291,FAR S OFF ISHIGAKIJIMA   NPS,2010-04-26 11:59:49
2010-05-03 19:27:44,29.726666666666667,141.49,65.0,6.1,6.3,2.0,8,331,NEAR TORISHIMA IS        NPS,2010-05-03 19:27:44
2010-05-06 11:42:47,18.05666666666667,70.54666666666667,37.0,6.7,5.9,None,9,None,NEAR COAST OF N CHILE    USGS,2010-05-06 11:42:47
2010-05-09 14:59:41,3.7466666666666666,96.01666666666668,38.0,6.6,7.3,None,9,None,"N SUMATERA, INDONESIA    USGS",2010-05-09 14:59:41
2010-05-24 07:46:52,13.926666666666666,74.35166666666667,101.0,6.3,None,None,9,None,CENTRAL PERU             USGS,2010-05-24 07:46:52
2010-05-26 17:53:07,25.741666666666667,129.98833333333334,48.0,6.4,6.4,4.0,7,295,NEAR MINAMI-DAITOJIMA IS NPS,2010-05-26 17:53:07
2010-05-28 02:14:46,13.696666666666667,166.64166666666668,31.0,6.2,7.1,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2010-05-28 02:14:46
2010-06-01 04:51:45,11.131666666666666,93.47,112.0,6.1,None,None,9,None,"ANDAMAN ISLANDS, INDIA   USGS",2010-06-01 04:51:45
2010-06-13 04:26:50,7.88,91.935,35.0,7.0,7.5,None,9,None,"NICOBAR ISLANDS, INDIA   USGS",2010-06-13 04:26:50
2010-06-13 12:32:57,37.395,141.795,40.0,6.2,6.4,5.0,2,69,E OFF FUKUSHIMA PREF     NPS,2010-06-13 12:32:57
2010-06-16 12:16:27,2.1733333333333333,136.54166666666666,18.0,6.7,7.1,None,9,None,"IRIAN JAYA, INDONESIA    USGS",2010-06-16 12:16:27
2010-06-16 12:58:08,2.328333333333333,136.48333333333332,11.0,6.2,None,None,9,None,"IRIAN JAYA, INDONESIA    USGS",2010-06-16 12:58:08
2010-06-18 11:23:00,44.59666666666666,149.195,30.0,6.5,7.0,3.0,1,25,SE OFF ETOROFU           NPS,2010-06-18 11:23:00
2010-06-19 08:09:31,13.196666666666667,93.08666666666667,20.0,6.1,5.9,None,9,None,"ANDAMAN ISLANDS, INDIA   USGS",2010-06-19 08:09:31
2010-06-26 14:30:19,10.626666666666669,161.44666666666666,35.0,6.4,6.8,None,9,None,SOLOMON ISLANDS          USGS,2010-06-26 14:30:19
2010-07-05 06:55:52,39.656666666666666,142.65166666666667,34.0,6.4,6.3,4.0,2,62,E OFF IWATE PREF         NPS,2010-07-05 06:55:52
2010-07-10 20:43:32,11.141666666666667,145.9983333333333,13.0,6.2,6.1,None,9,None,SOUTH OF THE MARIANAS    USGS,2010-07-10 20:43:32
2010-07-18 14:56:44,52.875,169.84666666666666,14.0,6.3,6.7,None,9,None,"FOX ISLANDS,ALEUTIAN IS. USGS",2010-07-18 14:56:44
2010-07-18 22:04:09,5.965,150.42666666666668,28.0,6.3,7.1,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2010-07-18 22:04:09
2010-07-18 22:34:59,5.93,150.59,35.0,6.1,7.3,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2010-07-18 22:34:59
2010-07-22 14:03:57,15.148333333333332,168.16666666666666,10.0,6.2,5.4,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2010-07-22 14:03:57
2010-07-24 07:08:11,6.716666666666667,123.40833333333332,607.0,6.3,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2010-07-24 07:08:11
2010-07-24 07:51:12,6.485,123.46666666666668,586.0,6.9,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2010-07-24 07:51:12
2010-07-24 08:15:10,6.775,123.25833333333334,641.0,6.8,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2010-07-24 08:15:10
2010-07-29 16:31:56,6.526666666666666,123.24666666666668,627.0,6.1,None,None,9,None,"MINDANAO, PHILIPPINE IS. USGS",2010-07-29 16:31:56
2010-07-30 12:56:13,52.49666666666667,159.84166666666667,23.0,6.1,6.3,None,9,None,OFF E COAST OF KAMCHATKA USGS,2010-07-30 12:56:13
2010-08-03 21:08:25,1.2383333333333333,126.21166666666667,41.0,6.1,5.9,None,9,None,NORTHERN MOLUCCA SEA     USGS,2010-08-03 21:08:25
2010-08-04 16:15:34,5.495,146.81,226.0,6.1,None,None,9,None,"E NEW GUINEA REG.,P.N.G. USGS",2010-08-04 16:15:34
2010-08-04 21:58:24,51.42166666666667,178.64833333333334,27.0,6.2,6.2,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2010-08-04 21:58:24
2010-08-05 07:01:43,5.745,150.765,44.0,6.1,6.6,None,9,None,"NEW BRITAIN, P.N.G.      USGS",2010-08-05 07:01:43
2010-08-10 14:23:44,17.54,168.06833333333333,25.0,6.4,7.3,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2010-08-10 14:23:44
2010-08-10 14:50:34,39.348333333333336,143.49333333333334,30.0,6.3,6.5,4.0,2,63,FAR E OFF SANRIKU,2010-08-10 14:50:34
2010-08-14 06:19:33,12.483333333333333,141.475,10.0,6.5,6.9,None,9,None,SOUTH OF THE MARIANAS    USGS,2010-08-14 06:19:33
2010-08-15 08:01:04,12.271666666666668,141.42833333333334,13.0,6.1,6.3,None,9,None,SOUTH OF THE MARIANAS    USGS,2010-08-15 08:01:04
2010-09-03 20:16:06,51.45,175.87,24.0,6.1,6.2,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2010-09-03 20:16:06
2010-09-26 21:12:41,5.3133333333333335,133.91666666666666,30.0,6.1,5.8,None,9,None,"ARU ISLANDS, INDONESIA   USGS",2010-09-26 21:12:41
2010-09-30 02:10:51,4.908333333333333,133.71166666666667,10.0,6.2,None,None,9,None,"IRIAN JAYA, INDONESIA    USGS",2010-09-30 02:10:51
2010-10-04 22:28:38,24.216666666666665,125.335,53.0,6.4,6.3,4.0,7,293,NEAR MIYAKOJIMA ISLAND   NPS,2010-10-04 22:28:38
2010-10-08 12:26:13,51.373333333333335,175.36,19.0,6.2,6.3,None,9,None,"ANDREANOF IS., ALEUTIAN  USGS",2010-10-08 12:26:13
2010-10-17 00:44:30,7.366666666666666,125.69666666666669,8.0,6.2,5.4,None,9,None,BANDA SEA                USGS,2010-10-17 00:44:30
2010-10-17 05:08:30,20.413333333333338,173.845,8.0,6.1,5.9,None,9,None,TONGA                    USGS,2010-10-17 05:08:30
2010-10-25 23:42:22,3.486666666666667,100.08166666666666,20.0,6.5,7.3,None,9,None,"S SUMATERA, INDONESIA    USGS",2010-10-25 23:42:22
2010-11-04 08:34:42,20.466666666666665,174.28,19.0,6.1,5.9,None,9,None,TONGA                    USGS,2010-11-04 08:34:42
2010-11-30 12:24:39,28.35833333333333,139.58833333333334,494.0,7.1,6.7,3.0,8,332,W OFF OGASAWARA          NPS,2010-11-30 12:24:39
2010-12-08 03:17:39,54.36,169.11833333333334,10.0,6.1,5.5,None,9,None,KOMANDORSKY ISLANDS REG. USGS,2010-12-08 03:17:39
2010-12-08 14:24:35,56.41166666666667,25.74,29.0,6.1,6.2,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2010-12-08 14:24:35
2010-12-13 10:14:42,6.533333333333333,155.64666666666668,136.0,6.2,None,None,9,None,SOLOMON ISLANDS          USGS,2010-12-13 10:14:42
2010-12-21 03:41:59,28.411666666666665,59.18,12.0,6.1,6.7,None,9,None,SOUTHERN IRAN            USGS,2010-12-21 03:41:59
2010-12-22 02:19:37,27.051666666666662,143.935,8.0,7.8,7.9,4.0,8,333,NEAR CHICHIJIMA ISLAND   NPS,2010-12-22 02:19:37
2010-12-23 06:49:42,26.938333333333333,143.68833333333333,59.0,6.6,6.8,3.0,8,333,NEAR CHICHIJIMA ISLAND   NPS,2010-12-23 06:49:42
2010-12-23 23:00:32,53.126666666666665,171.16,18.0,6.1,6.3,None,9,None,"NEAR ISLS., ALEUTIAN IS. USGS",2010-12-23 23:00:32
2010-12-25 22:16:37,19.701666666666668,167.94666666666666,16.0,6.8,7.4,None,9,None,VANUATU REGION           USGS,2010-12-25 22:16:37
2011-01-01 18:56:58,26.786666666666665,63.09,577.0,6.8,None,None,9,None,"SANTIAGO DEL ESTERO,ARG. USGS",2011-01-01 18:56:58
2011-01-09 19:03:44,19.156666666666663,168.31,24.0,6.1,6.4,None,9,None,VANUATU (NEW HEBRIDES)   USGS,2011-01-09 19:03:44
2011-01-13 06:32:54,27.075,140.17333333333335,516.0,6.3,6.2,2.0,8,332,W OFF OGASAWARA          NPS,2011-01-13 06:32:54
2011-01-14 01:16:41,20.626666666666665,168.47,9.0,6.6,7.1,None,9,None,LOYALTY ISLANDS          USGS,2011-01-14 01:16:41
2011-01-18 04:20:57,5.03,102.64666666666666,36.0,6.1,5.9,None,9,None,"S SUMATERA, INDONESIA    USGS",2011-01-18 04:20:57
2011-01-19 05:23:23,28.776666666666667,63.95,68.0,6.7,None,None,9,None,SOUTHWESTERN PAKISTAN    USGS,2011-01-19 05:23:23
2011-01-29 15:55:26,70.935,6.678333333333334,6.0,6.1,6.1,None,9,None,JAN MAYEN ISLAND REGION  USGS,2011-01-29 15:55:26
2011-02-04 22:53:46,24.616666666666667,94.68,85.0,6.4,None,None,9,None,MYANMAR-INDIA BORDER     USGS,2011-02-04 22:53:46
2011-02-10 23:39:27,4.195,122.97333333333331,523.0,6.1,None,None,9,None,CELEBES SEA              USGS,2011-02-10 23:39:27
2011-02-10 23:41:58,4.076666666666666,123.03833333333333,525.0,6.3,None,None,9,None,CELEBES SEA              USGS,2011-02-10 23:41:58
2011-02-21 06:43:24,55.91666666666666,162.11666666666667,33.0,6.1,5.9,None,9,None,NEAR KAMCHATKA E. COAST  USGS,2011-02-21 06:43:24
2011-02-21 19:57:52,26.141666666666666,178.39333333333337,558.0,6.3,None,None,9,None,SOUTH OF FIJI            USGS,2011-02-21 19:57:52
2011-03-06 23:32:36,56.42166666666667,27.061666666666667,88.0,6.6,None,None,9,None,SOUTH SANDWICH ISLANDS   USGS,2011-03-06 23:32:36
2011-03-07 09:09:36,10.348333333333333,160.765,22.0,6.2,6.6,None,9,None,SOLOMON ISLANDS          USGS,2011-03-07 09:09:36
2011-03-09 11:45:12,38.32833333333333,143.27833333333334,8.0,7.3,7.3,5.0,2,64,FAR E OFF MIYAGI PREF    NPS,2011-03-09 11:45:12
2011-03-09 11:57:10,38.321666666666665,143.39666666666668,12.0,6.2,None,2.0,2,64,FAR E OFF MIYAGI PREF,2011-03-09 11:57:10
2011-03-09 13:36:59,38.605,143.2483333333333,11.0,6.1,6.2,3.0,2,64,FAR E OFF MIYAGI PREF,2011-03-09 13:36:59
